FID,lon,lat,speed3,speed3_3
545,119.78686,35.293125,-132.1000682,-132.1000682
546,119.96147,35.278915,-131.6198606,-131.6198606
547,120.13602,35.264458,-131.4076724,-131.4076724
548,120.310486,35.24976,-131.3294536,-131.3294536
549,120.48482,35.234802,-131.2414466,-131.2414466
550,120.659065,35.21961,-131.1454738,-131.1454738
551,120.83326,35.20417,-130.8860446,-130.8860446
552,121.00733,35.188484,-130.8439456,-130.8439456
553,121.18131,35.172558,-130.7946452,-130.7946452
554,121.35514,35.15639,45.00000077,45.00000077
555,121.528915,35.139977,47.92072234,47.92072234
556,121.70256,35.123325,47.43664906,47.43664906
557,121.876144,35.10642,47.31473877,47.31473877
558,122.04961,35.089283,46.20288502,46.20288502
559,122.222916,35.071907,47.43911732,47.43911732
560,122.39611,35.054287,44.50092123,44.50092123
561,122.56923,35.036423,37.00824587,37.00824587
562,109.90512,35.83082,34.7073629,34.7073629
563,110.08847,35.830822,30.09855497,30.09855497
564,110.26244,35.830578,16.42218778,16.42218778
565,110.440575,35.83005,8.087880113,8.087880113
566,110.61866,35.82928,-0.349360185,-0.349360185
567,110.79598,35.828255,-38.82007641,-38.82007641
568,110.973175,35.826958,-97.25972571,-97.25972571
569,111.150635,35.82541,-120.0304512,-120.0304512
570,111.328545,35.823597,-128.7501466,-128.7501466
571,111.505714,35.82153,-139.5021919,-139.5021919
572,111.68319,35.819206,-147.2752317,-147.2752317
573,111.860886,35.816628,-138.6663699,-138.6663699
574,112.03846,35.81378,-131.9618806,-131.9618806
575,112.215675,35.810688,-129.6823037,-129.6823037
576,112.39319,35.807335,-129.6358444,-129.6358444
577,112.57047,35.80372,-128.7195662,-128.7195662
578,112.74809,35.79985,-129.6022534,-129.6022534
579,112.9253,35.795715,-129.3257758,-129.3257758
580,113.102745,35.791332,-129.8888399,-129.8888399
581,113.28003,35.786686,-131.1489186,-131.1489186
582,113.45718,35.78179,-132.9479369,-132.9479369
583,113.63438,35.776634,-133.7649612,-133.7649612
584,113.811775,35.771217,-134.3693376,-134.3693376
585,113.989,35.76554,-134.7515399,-134.7515399
586,114.16603,35.759613,-135.0000023,-135.0000023
587,114.343124,35.75343,-135.158716,-135.158716
588,114.52017,35.74699,-135.1099749,-135.1099749
589,114.69716,35.740288,-134.8854109,-134.8854109
590,114.874115,35.733337,-134.7012783,-134.7012783
591,115.0511,35.72613,-134.6896273,-134.6896273
592,115.22784,35.71867,-134.9359847,-134.9359847
593,115.404686,35.710945,-135.9093828,-135.9093828
594,115.5815,35.70297,-137.2853942,-137.2853942
595,115.75824,35.69474,-137.5875065,-137.5875065
596,115.93488,35.686256,-137.3496249,-137.3496249
597,116.11142,35.677513,-137.1409037,-137.1409037
598,116.28806,35.668518,-137.9324124,-137.9324124
599,116.46454,35.659275,-138.2262044,-138.2262044
600,116.64092,35.649773,-139.1446261,-139.1446261
601,116.81722,35.64002,-139.4695599,-139.4695599
602,116.99351,35.63001,-139.1729869,-139.1729869
603,117.16982,35.61975,-139.1432505,-139.1432505
604,117.34596,35.609234,-139.4828219,-139.4828219
605,117.52202,35.59847,-138.2550237,-138.2550237
606,117.69805,35.587452,-136.6674652,-136.6674652
607,117.873955,35.576187,-135.6646567,-135.6646567
608,118.0499,35.564663,-135.8971783,-135.8971783
609,118.22567,35.552895,-136.6810709,-136.6810709
610,118.40135,35.540874,-137.6025645,-137.6025645
611,118.576965,35.528603,-137.2342282,-137.2342282
612,118.75253,35.51608,-136.3046496,-136.3046496
613,118.928024,35.503307,-135.199917,-135.199917
614,119.103455,35.490284,-134.1009982,-134.1009982
615,119.27873,35.477013,-133.8651646,-133.8651646
616,119.45395,35.4635,-133.5580789,-133.5580789
617,119.62905,35.44973,-132.7461509,-132.7461509
618,119.80412,35.43571,-131.9666528,-131.9666528
619,119.979065,35.421448,-131.3255027,-131.3255027
620,120.15394,35.40694,-130.9589547,-130.9589547
621,120.32869,35.39219,-130.9188551,-130.9188551
622,120.50336,35.377182,-130.7321089,-130.7321089
623,120.67792,35.361935,-130.5498298,-130.5498298
624,120.85236,35.34644,-130.2798653,-130.2798653
625,121.0267,35.3307,-129.9617631,-129.9617631
626,121.20106,35.31472,-129.7187616,-129.7187616
627,121.37512,35.298496,-127.3493512,-127.3493512
628,121.549164,35.282024,45.98776118,45.98776118
629,121.72315,35.265312,46.47827345,46.47827345
630,121.89697,35.248356,46.11024513,46.11024513
631,122.070724,35.23115,45.2370854,45.2370854
632,122.24436,35.21371,46.13501372,46.13501372
633,122.41782,35.19603,42.83521158,42.83521158
634,122.59122,35.17811,38.03397612,38.03397612
635,109.90512,35.9748,33.36636657,33.36636657
636,110.08847,35.974545,21.65233184,21.65233184
637,110.26318,35.97403,12.07213755,12.07213755
638,110.4419,35.973255,2.105514225,2.105514225
639,110.619286,35.972214,-51.88172452,-51.88172452
640,110.79697,35.97092,-112.5035304,-112.5035304
641,110.974785,35.96936,-127.3123295,-127.3123295
642,111.15318,35.96755,-130.9304798,-130.9304798
643,111.3309,35.965473,-137.3390742,-137.3390742
644,111.5087,35.963146,-143.5052628,-143.5052628
645,111.68644,35.96055,-136.7316729,-136.7316729
646,111.86425,35.957703,-133.0409507,-133.0409507
647,112.04211,35.95459,-128.9830711,-128.9830711
648,112.21982,35.95122,-128.2272344,-128.2272344
649,112.397514,35.9476,-127.1433859,-127.1433859
650,112.575195,35.943714,-128.279284,-128.279284
651,112.75293,35.939568,-128.639344,-128.639344
652,112.93065,35.93517,-129.3628534,-129.3628534
653,113.10816,35.930508,-130.5018128,-130.5018128
654,113.28593,35.92559,-132.3488825,-132.3488825
655,113.46357,35.92041,-133.2012219,-133.2012219
656,113.64116,35.914974,-133.8880719,-133.8880719
657,113.8185,35.90929,-134.5052324,-134.5052324
658,113.99611,35.90334,-134.9491631,-134.9491631
659,114.173454,35.897133,-135.3669419,-135.3669419
660,114.35082,35.890667,-135.4887696,-135.4887696
661,114.52823,35.883945,-135.4511409,-135.4511409
662,114.705574,35.87697,-135.352226,-135.352226
663,114.88287,35.869736,-135.30574,-135.30574
664,115.06005,35.862244,-135.6963808,-135.6963808
665,115.23731,35.854492,-136.4224043,-136.4224043
666,115.41436,35.846485,-137.232881,-137.232881
667,115.59153,35.838223,-137.8657343,-137.8657343
668,115.76858,35.829716,-138.0411928,-138.0411928
669,115.94551,35.820946,-137.5779292,-137.5779292
670,116.122444,35.811916,-137.9922856,-137.9922856
671,116.29925,35.802643,-138.4372422,-138.4372422
672,116.47609,35.793102,-139.0189916,-139.0189916
673,116.65282,35.783318,-139.9829409,-139.9829409
674,116.829445,35.773273,-140.2820529,-140.2820529
675,117.00606,35.762978,-140.413825,-140.413825
676,117.18262,35.752426,-140.2434719,-140.2434719
677,117.35912,35.741627,-138.5931357,-138.5931357
678,117.53547,35.730564,-137.3191248,-137.3191248
679,117.71178,35.719257,-136.1493005,-136.1493005
680,117.8881,35.707695,-136.0306998,-136.0306998
681,118.06427,35.695885,-135.9963502,-135.9963502
682,118.24032,35.68382,-137.7449582,-137.7449582
683,118.41634,35.6715,-137.8796567,-137.8796567
684,118.592316,35.65894,-137.1863882,-137.1863882
685,118.76812,35.646114,-136.3840606,-136.3840606
686,118.94392,35.633053,-135.4278651,-135.4278651
687,119.11958,35.61973,-134.2414265,-134.2414265
688,119.29526,35.606167,-133.8476564,-133.8476564
689,119.47073,35.592354,-133.3707712,-133.3707712
690,119.646126,35.57829,-132.6046535,-132.6046535
691,119.82152,35.563976,-131.8255054,-131.8255054
692,119.99677,35.549416,-131.3302317,-131.3302317
693,120.1719,35.534607,-131.0586868,-131.0586868
694,120.34696,35.519558,-130.7265018,-130.7265018
695,120.52193,35.504253,-130.1339499,-130.1339499
696,120.69683,35.4887,-129.5513508,-129.5513508
697,120.87157,35.47291,-128.9372086,-128.9372086
698,121.046234,35.45687,-128.3596388,-128.3596388
699,121.220795,35.44059,-126.2538399,-126.2538399
700,121.39526,35.424057,30.25643768,30.25643768
701,121.56965,35.407288,44.29268139,44.29268139
702,121.74387,35.390274,44.75196864,44.75196864
703,121.91798,35.373016,44.33380079,44.33380079
704,122.091965,35.35551,44.57013695,44.57013695
705,122.26591,35.337765,41.26434158,41.26434158
706,122.439705,35.31978,39.12070017,39.12070017
707,122.613396,35.30155,38.53861231,38.53861231
708,109.90512,36.11877,27.74734831,27.74734831
709,110.09065,36.11852,18.64179221,18.64179221
710,110.26393,36.118,5.51147751,5.51147751
711,110.442345,36.117214,-58.57043538,-58.57043538
712,110.62055,36.116177,-116.5650532,-116.5650532
713,110.79868,36.11488,-128.8248086,-128.8248086
714,110.97679,36.11331,-131.913513,-131.913513
715,111.15488,36.111496,-133.3251643,-133.3251643
716,111.332954,36.109417,-138.8515417,-138.8515417
717,111.51129,36.107075,-136.1623659,-136.1623659
718,111.68934,36.104473,-134.5264942,-134.5264942
719,111.86771,36.101612,-130.0084253,-130.0084253
720,112.04565,36.098495,-128.577926,-128.577926
721,112.223785,36.095116,-126.8553688,-126.8553688
722,112.402,36.091473,-127.158299,-127.158299
723,112.58013,36.087578,-127.769057,-127.769057
724,112.757904,36.08342,-128.7217741,-128.7217741
725,112.93578,36.078995,-129.9999388,-129.9999388
726,113.11395,36.07432,-131.6828967,-131.6828967
727,113.29194,36.06939,-132.7700588,-132.7700588
728,113.46978,36.06419,-133.6475707,-133.6475707
729,113.64755,36.05874,-134.4073085,-134.4073085
730,113.82542,36.05303,-135.0505723,-135.0505723
731,114.00326,36.04706,-135.7265403,-135.7265403
732,114.181,36.040825,-136.2279624,-136.2279624
733,114.35879,36.03434,-136.3810217,-136.3810217
734,114.53639,36.027596,-136.1526794,-136.1526794
735,114.71402,36.02059,-136.0854767,-136.0854767
736,114.89165,36.01333,-136.3176357,-136.3176357
737,115.0693,36.005814,-136.9926544,-136.9926544
738,115.246735,35.998035,-137.7942872,-137.7942872
739,115.42423,35.990005,-138.4662546,-138.4662546
740,115.60155,35.981712,-138.6465977,-138.6465977
741,115.7789,35.97317,-138.1173187,-138.1173187
742,115.956184,35.964367,-139.0633684,-139.0633684
743,116.133354,35.955315,-139.7065102,-139.7065102
744,116.3106,35.946003,-140.3293353,-140.3293353
745,116.4877,35.936428,-141.5056291,-141.5056291
746,116.66477,35.92661,-141.8579767,-141.8579767
747,116.8417,35.91653,-141.8317277,-141.8317277
748,117.01868,35.906197,-140.7517333,-140.7517333
749,117.19547,35.895607,-139.1446261,-139.1446261
750,117.37225,35.88477,-138.1469605,-138.1469605
751,117.54894,35.87367,-136.8881903,-136.8881903
752,117.72561,35.86232,-136.3950576,-136.3950576
753,117.902176,35.85072,-136.2636749,-136.2636749
754,118.07857,35.838867,-137.6694798,-137.6694798
755,118.25503,35.82676,-138.3483929,-138.3483929
756,118.43143,35.814396,-137.9043741,-137.9043741
757,118.60762,35.80179,-137.3087602,-137.3087602
758,118.78378,35.78893,-136.7357069,-136.7357069
759,118.95987,35.775814,-135.9943553,-135.9943553
760,119.1359,35.76245,-135.0784896,-135.0784896
761,119.31178,35.748837,-134.555231,-134.555231
762,119.48768,35.73497,-133.9875166,-133.9875166
763,119.663376,35.72086,-133.1668053,-133.1668053
764,119.83898,35.706493,-132.4647523,-132.4647523
765,120.01454,35.691883,-131.8402749,-131.8402749
766,120.19,35.67702,-131.1630883,-131.1630883
767,120.36535,35.661915,-130.4312802,-130.4312802
768,120.54065,35.64656,-129.4278044,-129.4278044
769,120.71582,35.63096,-128.1880744,-128.1880744
770,120.89082,35.615105,-126.7168052,-126.7168052
771,121.06581,35.59901,-123.5034391,-123.5034391
772,121.2407,35.582676,-91.59114183,-91.59114183
773,121.415436,35.566086,35.69522827,35.69522827
774,121.59004,35.549255,40.92438842,40.92438842
775,121.76463,35.53218,42.08916289,42.08916289
776,121.93904,35.514862,42.20729835,42.20729835
777,122.113335,35.497295,39.58813152,39.58813152
778,122.287575,35.479496,39.92039282,39.92039282
779,122.46164,35.46144,39.49372844,39.49372844
780,122.63561,35.443157,39.05020748,39.05020748
781,109.90512,36.262737,24.77514099,24.77514099
782,110.08847,36.262478,8.746162412,8.746162412
783,110.26541,36.261963,-53.36588703,-53.36588703
784,110.44367,36.26118,-108.0478229,-108.0478229
785,110.621185,36.260136,-117.7585426,-117.7585426
786,110.79991,36.25884,-122.1712192,-122.1712192
787,110.97799,36.257267,-126.6743518,-126.6743518
788,111.15742,36.25544,-133.6677824,-133.6677824
789,111.33545,36.253353,-132.9344923,-132.9344923
790,111.51388,36.251003,-130.096553,-130.096553
791,111.69247,36.24839,-127.9210806,-127.9210806
792,111.87074,36.24552,-127.0156491,-127.0156491
793,112.04957,36.24239,-125.8926678,-125.8926678
794,112.228004,36.238995,-126.9408983,-126.9408983
795,112.40615,36.235348,-127.2961385,-127.2961385
796,112.584526,36.23143,-127.9340536,-127.9340536
797,112.76308,36.227257,-129.0059093,-129.0059093
798,112.941246,36.222824,-131.079173,-131.079173
799,113.119545,36.218136,-132.3192147,-132.3192147
800,113.29777,36.213177,-133.346763,-133.346763
801,113.47604,36.207966,-134.2559431,-134.2559431
802,113.65426,36.202496,-135.0507514,-135.0507514
803,113.83237,36.196766,-135.8318245,-135.8318245
804,114.010445,36.19077,-136.6487292,-136.6487292
805,114.18858,36.184517,-137.0278096,-137.0278096
806,114.366646,36.178,-136.9434249,-136.9434249
807,114.54472,36.17124,-136.9708209,-136.9708209
808,114.72261,36.164207,-137.5324694,-137.5324694
809,114.90045,36.156925,-138.1380768,-138.1380768
810,115.07837,36.149376,-138.8224075,-138.8224075
811,115.256134,36.14158,-139.2641657,-139.2641657
812,115.433975,36.13352,-139.1171821,-139.1171821
813,115.61172,36.1252,-139.4564171,-139.4564171
814,115.78934,36.11662,-141.250066,-141.250066
815,115.967,36.107788,-141.7606841,-141.7606841
816,116.14443,36.098705,-141.3750315,-141.3750315
817,116.32199,36.08935,-142.0750006,-142.0750006
818,116.49939,36.07975,-142.6751671,-142.6751671
819,116.67671,36.0699,-142.4149567,-142.4149567
820,116.85398,36.05978,-141.4561347,-141.4561347
821,117.03121,36.04941,-139.8391535,-139.8391535
822,117.208435,36.038784,-139.0587418,-139.0587418
823,117.38552,36.027905,-138.2744347,-138.2744347
824,117.56255,36.01677,-138.068866,-138.068866
825,117.73944,36.00538,-137.3390742,-137.3390742
826,117.91637,35.99374,-137.3772676,-137.3772676
827,118.09312,35.981842,-138.4320402,-138.4320402
828,118.26984,35.96969,-138.3985589,-138.3985589
829,118.44651,35.957287,-137.9172505,-137.9172505
830,118.62308,35.944633,-137.4572213,-137.4572213
831,118.799515,35.93173,-136.9440214,-136.9440214
832,118.97595,35.918568,-136.5154102,-136.5154102
833,119.15224,35.905155,-135.9302986,-135.9302986
834,119.32846,35.89149,-135.7585781,-135.7585781
835,119.504654,35.877583,-135.0840137,-135.0840137
836,119.68063,35.86342,-134.1930728,-134.1930728
837,119.85657,35.849003,-133.3495636,-133.3495636
838,120.03243,35.834343,-132.538335,-132.538335
839,120.20819,35.819427,-131.7763345,-131.7763345
840,120.38388,35.804268,-130.4690506,-130.4690506
841,120.55942,35.78886,-128.7965543,-128.7965543
842,120.73486,35.773197,-126.4054393,-126.4054393
843,120.91027,35.7573,-122.3913953,-122.3913953
844,121.08551,35.741142,-104.8454539,-104.8454539
845,121.260605,35.724743,16.52579667,16.52579667
846,121.43574,35.708103,33.87331624,33.87331624
847,121.61068,35.691216,37.931769,37.931769
848,121.7855,35.67408,39.57477431,39.57477431
849,121.960205,35.656696,40.51827991,40.51827991
850,122.134865,35.639072,40.54439786,40.54439786
851,122.30935,35.621212,40.236359,40.236359
852,122.48372,35.6031,38.87001262,38.87001262
853,109.90109,36.406437,21.70053711,21.70053711
854,110.081566,36.40592,-8.914927109,-8.914927109
855,110.26614,36.40514,-58.8406965,-58.8406965
856,110.44499,36.40409,-94.08561838,-94.08561838
857,110.62244,36.402782,-111.149528,-111.149528
858,110.801865,36.401207,-120.3486435,-120.3486435
859,110.980385,36.399376,-128.3367726,-128.3367726
860,111.15877,36.397278,-129.1521107,-129.1521107
861,111.33838,36.394924,-127.9167162,-127.9167162
862,111.516846,36.392307,-127.8415675,-127.8415675
863,111.69559,36.389423,-127.6150586,-127.6150586
864,111.8743,36.386284,-126.8854609,-126.8854609
865,112.05309,36.38288,-127.3782141,-127.3782141
866,112.231865,36.37922,-127.500268,-127.500268
867,112.41062,36.375286,-127.8809772,-127.8809772
868,112.58914,36.371098,-128.6278908,-128.6278908
869,112.76782,36.36665,-130.6821711,-130.6821711
870,112.9465,36.361935,-131.8902158,-131.8902158
871,113.12512,36.356968,-133.0284648,-133.0284648
872,113.30387,36.351734,-134.0443229,-134.0443229
873,113.48245,36.346245,-134.7939033,-134.7939033
874,113.66084,36.340492,-135.5285462,-135.5285462
875,113.83942,36.334476,-136.3549006,-136.3549006
876,114.01766,36.328205,-137.1087779,-137.1087779
877,114.1962,36.32167,-137.4597474,-137.4597474
878,114.37453,36.314877,-138.2220549,-138.2220549
879,114.55295,36.307823,-140.0131161,-140.0131161
880,114.73115,36.30051,-140.7518282,-140.7518282
881,114.90944,36.292942,-140.8817329,-140.8817329
882,115.087585,36.285114,-140.7343303,-140.7343303
883,115.26567,36.27702,-140.1614901,-140.1614901
884,115.44382,36.268677,-141.0090084,-141.0090084
885,115.62187,36.260067,-142.8745357,-142.8745357
886,115.79972,36.251205,-142.7135838,-142.7135838
887,115.97777,36.242085,-142.3523818,-142.3523818
888,116.155556,36.232704,-142.517898,-142.517898
889,116.33336,36.223072,-143.2463233,-143.2463233
890,116.511116,36.213173,-143.0873574,-143.0873574
891,116.6888,36.203026,-141.9505271,-141.9505271
892,116.86648,36.19261,-140.8202429,-140.8202429
893,117.04395,36.181957,-140.0424535,-140.0424535
894,117.22149,36.17104,-139.3987077,-139.3987077
895,117.398766,36.159863,-139.1985236,-139.1985236
896,117.57611,36.14843,-138.4517563,-138.4517563
