FID,lon,lat,pm02,pm02_1
1330,118.01786,36.944294,0.06,0.06
1331,118.19691,36.931065,0.04,0.04
1332,118.37584,36.91758,0.03,0.03
1333,118.55466,36.903835,0,0
1334,118.73346,36.889828,0,0
1335,118.91212,36.87557,0,0
1336,119.09075,36.861057,0,0
1337,119.269264,36.846283,0,0
1338,119.44765,36.831257,0,0
1339,119.62607,36.815975,0,0
1340,119.80426,36.800438,0,0
1341,119.98234,36.784645,0,0
1342,120.160385,36.768597,0,0
1343,120.338264,36.7523,0,0
1344,120.51613,36.73575,0,0
1345,120.69383,36.71894,0,0
1346,120.87141,36.701885,0.01,0.01
1347,121.048965,36.684578,10.45,10.45
1348,121.22638,36.66702,10.53,10.53
1349,121.403656,36.649208,10.72,10.72
1350,121.58088,36.63115,11.22,11.22
1351,121.75794,36.61284,11.45,11.45
1352,121.93486,36.594288,12.44,12.44
1353,122.11171,36.575474,13.67,13.67
1354,122.28847,36.556423,16.67,16.67
1355,122.46506,36.53712,17.94,17.94
1356,122.64154,36.517574,17.9,17.9
1357,109.90109,37.410275,13.86,13.86
1358,110.08623,37.408665,14.66,14.66
1359,110.269066,37.40678,14.83,14.83
1360,110.44981,37.404636,11.85,11.85
1361,110.63118,37.402233,12.06,12.06
1362,110.81157,37.39954,13.86,13.86
1363,110.99288,37.39659,17.45,17.45
1364,111.1742,37.393368,27.58,27.58
1365,111.35567,37.389885,26.47,26.47
1366,111.53659,37.386116,22.06,22.06
1367,111.71726,37.3821,24.67,24.67
1368,111.89847,37.377804,25.16,25.16
1369,112.079895,37.37325,24.66,24.66
1370,112.26097,37.368416,21.6,21.6
1371,112.441765,37.36332,17.99,17.99
1372,112.62309,37.357956,16.28,16.28
1373,112.80393,37.352325,14.59,14.59
1374,112.984985,37.346424,12.89,12.89
1375,113.16564,37.340263,12.01,12.01
1376,113.34656,37.333828,12.75,12.75
1377,113.527534,37.32713,12.06,12.06
1378,113.70835,37.320168,6.05,6.05
1379,113.889175,37.31294,5.81,5.81
1380,114.06997,37.305443,3.64,3.64
1381,114.25054,37.29768,3.18,3.18
1382,114.431335,37.28965,3.23,3.23
1383,114.61185,37.28136,2.72,2.72
1384,114.792404,37.272804,1.95,1.95
1385,114.97304,37.263985,1.58,1.58
1386,115.15347,37.25489,1.26,1.26
1387,115.33392,37.24554,1.26,1.26
1388,115.51424,37.23593,1.38,1.38
1389,115.69454,37.226055,1.38,1.38
1390,115.8747,37.215904,0.95,0.95
1391,116.054955,37.2055,0.66,0.66
1392,116.235115,37.194836,0.59,0.59
1393,116.415215,37.18391,0.5,0.5
1394,116.5952,37.172718,0.36,0.36
1395,116.77518,37.161263,0.32,0.32
1396,116.95503,37.149548,0.31,0.31
1397,117.134766,37.137573,0.3,0.3
1398,117.31454,37.125336,0.19,0.19
1399,117.494156,37.112843,0.14,0.14
1400,117.67377,37.10008,0.13,0.13
1401,117.85333,37.087067,0.16,0.16
1402,118.03271,37.073788,0.21,0.21
1403,118.212036,37.060253,0.19,0.19
1404,118.39132,37.04646,0.08,0.08
1405,118.57055,37.032402,0.08,0.08
1406,118.749596,37.0181,0.08,0.08
1407,118.92853,37.003532,0.05,0.05
1408,119.10749,36.9887,0.01,0.01
1409,119.28634,36.97362,0,0
1410,119.46509,36.95829,0,0
1411,119.64372,36.942696,0,0
1412,119.82222,36.926853,0,0
1413,120.00064,36.910748,0,0
1414,120.17905,36.894394,0,0
1415,120.35734,36.877785,0,0
1416,120.53535,36.860916,0,0
1417,120.71345,36.843807,0.01,0.01
1418,120.891365,36.826435,10.27,10.27
1419,121.06921,36.80882,10.65,10.65
1420,121.24689,36.790943,11.04,11.04
1421,121.42455,36.772816,11.5,11.5
1422,121.602005,36.754448,11.73,11.73
1423,121.779396,36.735817,12.66,12.66
1424,121.95668,36.716946,14.46,14.46
1425,122.13381,36.697834,17.77,17.77
1426,122.31088,36.678463,20.02,20.02
1427,122.48775,36.658844,19.24,19.24
1428,109.90109,37.555523,16.12,16.12
1429,110.09065,37.554176,18.48,18.48
1430,110.269066,37.552567,16.94,16.94
1431,110.450676,37.55068,13.22,13.22
1432,110.6318,37.54852,13.38,13.38
1433,110.81349,37.546097,14.81,14.81
1434,110.99505,37.543407,18.2,18.2
1435,111.1762,37.54044,26.89,26.89
1436,111.35783,37.53721,26.14,26.14
1437,111.53951,37.53371,22.31,22.31
1438,111.72079,37.529938,24.19,24.19
1439,111.902176,37.5259,24.44,24.44
1440,112.083565,37.52159,25.4,25.4
1441,112.26512,37.517014,23.27,23.27
1442,112.44649,37.51217,19.19,19.19
1443,112.627785,37.507057,17.5,17.5
1444,112.8091,37.501667,15.56,15.56
1445,112.99042,37.49602,14.06,14.06
1446,113.17151,37.490105,13,13
1447,113.35293,37.48391,13.05,13.05
1448,113.53403,37.477455,12.28,12.28
1449,113.71531,37.470737,6.7,6.7
1450,113.89632,37.46375,6.79,6.79
1451,114.077515,37.456497,3.62,3.62
1452,114.258644,37.44897,3.77,3.77
1453,114.43964,37.44118,3.92,3.92
1454,114.62051,37.43313,3.29,3.29
1455,114.80139,37.4248,2.06,2.06
1456,114.98221,37.416214,1.77,1.77
1457,115.16305,37.407364,1.37,1.37
1458,115.34387,37.398243,1.25,1.25
1459,115.52447,37.38886,1.43,1.43
1460,115.70524,37.379215,1.46,1.46
1461,115.8858,37.369305,1.07,1.07
1462,116.066345,37.35912,0.68,0.68
1463,116.246735,37.348682,0.61,0.61
1464,116.427124,37.337975,0.55,0.55
1465,116.60753,37.32701,0.39,0.39
1466,116.78773,37.315777,0.33,0.33
1467,116.96793,37.30428,0.3,0.3
1468,117.14806,37.292526,0.23,0.23
1469,117.328156,37.280506,0.19,0.19
1470,117.508125,37.26823,0.16,0.16
1471,117.687996,37.255684,0.16,0.16
1472,117.86787,37.242886,0.15,0.15
1473,118.04758,37.229816,0.15,0.15
1474,118.22732,37.2165,0.17,0.17
1475,118.406845,37.202915,0.19,0.19
1476,118.58637,37.189068,0.16,0.16
1477,118.765785,37.174973,0.14,0.14
1478,118.9451,37.16061,0.08,0.08
1479,119.124344,37.14599,0.02,0.02
1480,119.303505,37.131115,0,0
1481,119.48256,37.11598,0,0
1482,119.6615,37.100594,0,0
1483,119.84038,37.08494,0,0
1484,120.01915,37.069042,0,0
1485,120.197815,37.052887,0,0
1486,120.37631,37.036472,0,0
1487,120.554756,37.0198,0,0
1488,120.73318,37.00288,0.02,0.02
1489,120.91141,36.9857,10.63,10.63
1490,121.089554,36.96827,11.68,11.68
1491,121.26763,36.950592,12.08,12.08
1492,121.44553,36.932655,12.04,12.04
1493,121.623276,36.914467,12.45,12.45
1494,121.80102,36.896038,13.21,13.21
1495,121.978615,36.877346,15.23,15.23
1496,122.15604,36.858414,19.19,19.19
1497,122.3334,36.839222,22.14,22.14
1498,122.51062,36.819786,20.15,20.15
1499,109.89914,37.69942,22.35,22.35
1500,110.09065,37.69807,18.65,18.65
1501,110.269066,37.69645,14.26,14.26
1502,110.45154,37.694557,15.13,15.13
1503,110.63304,37.692398,16.6,16.6
1504,110.81445,37.68997,21.55,21.55
1505,110.99662,37.687256,26.54,26.54
1506,111.17853,37.68429,25.43,25.43
1507,111.36042,37.681038,23.17,23.17
1508,111.54193,37.677532,24.33,24.33
1509,111.72408,37.67374,23.81,23.81
1510,111.905876,37.66969,25.74,25.74
1511,112.0876,37.665375,24.51,24.51
1512,112.269264,37.660774,21.18,21.18
1513,112.45104,37.655907,19.08,19.08
1514,112.63262,37.650776,16.16,16.16
1515,112.81418,37.645374,15.04,15.04
1516,112.99598,37.639698,14.59,14.59
1517,113.17768,37.633762,14.62,14.62
1518,113.35929,37.627556,13.93,13.93
1519,113.54078,37.62107,12.9,12.9
1520,113.72226,37.614338,6.38,6.38
1521,113.9038,37.607323,3.79,3.79
1522,114.085144,37.60004,3.77,3.77
1523,114.2665,37.592487,5.34,5.34
1524,114.44792,37.58467,4.37,4.37
1525,114.629105,37.576588,2.11,2.11
1526,114.810394,37.568233,1.89,1.89
1527,114.9916,37.55962,1.42,1.42
1528,115.17264,37.550735,1.2,1.2
1529,115.35387,37.54158,1.13,1.13
1530,115.53496,37.532166,1.18,1.18
1531,115.71584,37.52248,0.91,0.91
1532,115.89668,37.512535,0.66,0.66
1533,116.077644,37.50232,0.55,0.55
1534,116.25844,37.491844,0.49,0.49
1535,116.43913,37.481106,0.43,0.43
1536,116.619835,37.470097,0.38,0.38
1537,116.8004,37.458828,0.31,0.31
1538,116.98099,37.447285,0.22,0.22
1539,117.161415,37.43549,0.2,0.2
1540,117.3418,37.423428,0.19,0.19
1541,117.522095,37.411106,0.19,0.19
1542,117.702354,37.39852,0.17,0.17
1543,117.88252,37.38567,0.16,0.16
1544,118.062614,37.372562,0.16,0.16
1545,118.24258,37.35919,0.16,0.16
1546,118.4225,37.345554,0.21,0.21
1547,118.602295,37.331665,0.22,0.22
1548,118.78207,37.317516,0.21,0.21
1549,118.961716,37.30311,0.05,0.05
1550,119.14128,37.288437,0.01,0.01
1551,119.32075,37.273506,0,0
1552,119.50017,37.258327,0,0
1553,119.67945,37.24288,0,0
1554,119.85857,37.227177,0,0
1555,120.037704,37.21122,0,0
1556,120.216705,37.195007,0.01,0.01
1557,120.395546,37.17853,0.04,0.04
1558,120.57426,37.161804,0.29,0.29
1559,120.75298,37.144825,11.07,11.07
1560,120.93158,37.127583,11.83,11.83
1561,121.11001,37.110104,12.14,12.14
1562,121.288414,37.092354,12.3,12.3
1563,121.46658,37.074356,12.92,12.92
1564,121.6447,37.056114,13.67,13.67
1565,121.82276,37.0376,15.38,15.38
1566,122.00064,37.018852,18.91,18.91
1567,122.17839,36.999847,21.53,21.53
1568,122.35602,36.9806,19.96,19.96
1569,122.53359,36.961086,18.5,18.5
1570,109.903076,37.843307,20.17,20.17
1571,110.08393,37.841946,15.85,15.85
1572,110.27124,37.840324,18.12,18.12
1573,110.45154,37.838436,19.47,19.47
1574,110.63428,37.83626,25,25
1575,110.81686,37.833824,29.11,29.11
1576,110.99858,37.831112,25.56,25.56
1577,111.18052,37.82812,24.5,24.5
1578,111.36286,37.824863,25.92,25.92
1579,111.54497,37.82134,23.36,23.36
1580,111.72726,37.817535,24.88,24.88
1581,111.90957,37.813473,24.56,24.56
1582,112.09172,37.80913,23.02,23.02
1583,112.27366,37.804523,21.12,21.12
1584,112.45583,37.799644,17.41,17.41
1585,112.6376,37.79449,16.3,16.3
1586,112.81967,37.789066,16.74,16.74
1587,113.00179,37.783382,16.72,16.72
1588,113.18365,37.777416,15.36,15.36
1589,113.36558,37.771194,14.18,14.18
1590,113.54741,37.764687,7.51,7.51
1591,113.7293,37.757923,4.6,4.6
1592,113.91102,37.75088,4.52,4.52
1593,114.09286,37.743572,5.66,5.66
1594,114.274574,37.735992,5.18,5.18
1595,114.45624,37.728157,2.72,2.72
1596,114.637856,37.720043,1.48,1.48
1597,114.81947,37.711662,1.3,1.3
1598,115.001045,37.703007,1.17,1.17
1599,115.18248,37.694096,1.07,1.07
1600,115.36385,37.684906,0.95,0.95
1601,115.54525,37.67546,0.9,0.9
1602,115.72656,37.66574,0.75,0.75
1603,115.907875,37.655758,0.65,0.65
1604,116.08908,37.64551,0.57,0.57
1605,116.27017,37.63499,0.54,0.54
1606,116.45127,37.624218,0.46,0.46
1607,116.63221,37.613163,0.35,0.35
1608,116.813225,37.60186,0.25,0.25
1609,116.99401,37.59028,0.25,0.25
1610,117.17483,37.578438,0.26,0.26
1611,117.355545,37.566334,0.27,0.27
1612,117.53628,37.553967,0.27,0.27
1613,117.71679,37.541344,0.22,0.22
1614,117.89728,37.528446,0.2,0.2
1615,118.07767,37.51529,0.21,0.21
1616,118.25793,37.501877,0.25,0.25
1617,118.4382,37.48819,0.24,0.24
1618,118.618355,37.47425,0.14,0.14
1619,118.79847,37.460052,0.04,0.04
1620,118.9784,37.44559,0.02,0.02
1621,119.15831,37.43087,0,0
1622,119.33813,37.415886,0,0
1623,119.517815,37.40065,0,0
1624,119.69743,37.385155,0.01,0.01
1625,119.87692,37.369392,0.03,0.03
1626,120.05638,37.35338,0.06,0.06
1627,120.23567,37.337112,0.17,0.17
1628,120.41485,37.32058,0.5,0.5
1629,120.59393,37.30379,11.11,11.11
1630,120.77297,37.28676,11.66,11.66
1631,120.95185,37.269455,12.02,12.02
1632,121.1306,37.251904,12.53,12.53
1633,121.30926,37.234104,13.25,13.25
1634,121.48785,37.21604,14.17,14.17
1635,121.66621,37.19773,16.01,16.01
1636,121.844574,37.179157,19.31,19.31
1637,122.0228,37.160343,20.84,20.84
1638,122.20086,37.141273,19.55,19.55
1639,122.37881,37.121956,18.56,18.56
1640,122.556656,37.102383,16.1,16.1
1641,109.903076,37.98582,17.71,17.71
1642,110.09065,37.984196,22.67,22.67
1643,110.27052,37.982292,22.65,22.65
1644,110.45327,37.980114,28.82,28.82
1645,110.63612,37.977665,31.79,31.79
1646,110.81805,37.97494,27.01,27.01
1647,111.00054,37.97195,24.56,24.56
1648,111.18317,37.968678,25.97,25.97
1649,111.3653,37.965145,23.87,23.87
1650,111.548386,37.961334,24.38,24.38
1651,111.73065,37.957253,24.07,24.07
1652,111.91295,37.952892,23.79,23.79
1653,112.09565,37.948265,23.65,23.65
1654,112.277954,37.94337,19.91,19.91
1655,112.46037,37.938194,18,18
1656,112.64264,37.93276,17.89,17.89
1657,112.82494,37.927044,18.59,18.59
1658,113.00733,37.921066,17.63,17.63
1659,113.18973,37.91482,16.03,16.03
1660,113.37197,37.908287,9.34,9.34
1661,113.55413,37.9015,6.13,6.13
1662,113.736336,37.894436,5.38,5.38
1663,113.91852,37.887096,5.94,5.94
1664,114.1005,37.879494,5.4,5.4
1665,114.282585,37.871624,3.78,3.78
1666,114.464584,37.863487,1.64,1.64
1667,114.646545,37.85507,1.4,1.4
1668,114.828445,37.846394,1.29,1.29
1669,115.01032,37.83744,1.24,1.24
1670,115.192184,37.828224,1.05,1.05
1671,115.374,37.81874,0.97,0.97
1672,115.5557,37.80899,0.91,0.91
1673,115.737404,37.798977,0.78,0.78
1674,115.918945,37.788685,0.65,0.65
1675,116.10053,37.778137,0.62,0.62
1676,116.28201,37.76732,0.64,0.64
1677,116.46339,37.75623,0.57,0.57
1678,116.644646,37.744884,0.43,0.43
1679,116.825966,37.733265,0.35,0.35
1680,117.00726,37.721382,0.34,0.34
1681,117.18827,37.709236,0.37,0.37
1682,117.369354,37.69682,0.42,0.42
1683,117.55038,37.68415,0.35,0.35
1684,117.731224,37.67121,0.29,0.29
1685,117.91208,37.65801,0.29,0.29
1686,118.09282,37.644547,0.33,0.33
1687,118.27344,37.630817,0.18,0.18
1688,118.45406,37.616825,0.06,0.06
1689,118.634544,37.602577,0.04,0.04
1690,118.81488,37.588062,0.02,0.02
1691,118.99522,37.57329,0.01,0.01
1692,119.1754,37.558258,0.02,0.02
1693,119.35558,37.542965,0.03,0.03
1694,119.535645,37.52741,0.05,0.05
1695,119.71556,37.5116,0.08,0.08
1696,119.89534,37.49553,0.13,0.13
1697,120.07504,37.479202,0.32,0.32
1698,120.2547,37.462612,0.65,0.65
1699,120.43421,37.44577,10.93,10.93
1700,120.613655,37.42867,11.54,11.54
1701,120.793,37.411312,12.13,12.13
1702,120.9722,37.3937,12.75,12.75
1703,121.1513,37.375828,13.63,13.63
1704,121.33026,37.357708,14.32,14.32
1705,121.50911,37.339325,17.04,17.04
1706,121.687904,37.320698,20.03,20.03
1707,121.86653,37.30181,20.28,20.28
1708,122.04506,37.28268,19.21,19.21
1709,122.22343,37.263294,18.08,18.08
1710,122.401726,37.243652,15.47,15.47
1711,122.579865,37.223755,13.8,13.8
1712,109.90512,38.12969,29.45,29.45
1713,110.09065,38.128056,27.88,27.88
1714,110.271965,38.12614,34.62,34.62
1715,110.45413,38.12396,35.64,35.64
1716,110.63735,38.121502,28.52,28.52
1717,110.81996,38.118767,24.38,24.38
1718,111.002495,38.115765,25.52,25.52
1719,111.18515,38.112476,24.26,24.26
1720,111.368454,38.108932,24.99,24.99
1721,111.55104,38.105106,24.3,24.3
1722,111.7337,38.10101,24.26,24.26
1723,111.91653,38.096645,25.83,25.83
1724,112.09947,38.09199,23.38,23.38
1725,112.28251,38.08709,20.07,20.07
1726,112.46506,38.081894,18.64,18.64
1727,112.64775,38.076435,19.12,19.12
1728,112.83041,38.07071,19.65,19.65
1729,113.013054,38.064697,18.39,18.39
1730,113.19574,38.05843,14.01,14.01
1731,113.37835,38.05188,11.58,11.58
1732,113.560844,38.045063,5.78,5.78
1733,113.7434,38.037975,5,5
1734,113.92586,38.03061,5.08,5.08
1735,114.10833,38.022987,3.01,3.01
1736,114.29072,38.01508,2.17,2.17
1737,114.473,38.00691,1.87,1.87
1738,114.655396,37.998474,1.73,1.73
1739,114.83765,37.989758,1.59,1.59
1740,115.01981,37.980778,1.23,1.23
1741,115.20203,37.971535,1.02,1.02
1742,115.38416,37.962017,0.94,0.94
1743,115.56627,37.952232,0.83,0.83
1744,115.74822,37.94217,0.74,0.74
1745,115.93016,37.931854,0.79,0.79
1746,116.11203,37.921265,0.91,0.91
1747,116.2938,37.910408,0.82,0.82
1748,116.47557,37.89928,0.6,0.6
1749,116.657265,37.887886,0.47,0.47
1750,116.83891,37.87623,0.5,0.5
1751,117.020355,37.864307,0.65,0.65
1752,117.20187,37.85212,0.74,0.74
1753,117.38329,37.839664,0.38,0.38
1754,117.56455,37.826942,0.32,0.32
1755,117.745834,37.813965,0.35,0.35
1756,117.927,37.800705,0.34,0.34
1757,118.10802,37.787197,0.15,0.15
1758,118.288994,37.773422,0.06,0.06
1759,118.46989,37.759388,0.05,0.05
1760,118.65073,37.745087,0.03,0.03
1761,118.831474,37.73052,0.04,0.04
1762,119.01211,37.7157,0.05,0.05
1763,119.192665,37.70061,0.07,0.07
1764,119.37311,37.68526,0.1,0.1
1765,119.55342,37.66965,0.12,0.12
1766,119.73372,37.653786,0.18,0.18
1767,119.913925,37.63766,0.44,0.44
1768,120.09394,37.621273,0.74,0.74
1769,120.273865,37.604626,10.86,10.86
1770,120.453804,37.587727,11.56,11.56
1771,120.63354,37.570564,12.33,12.33
1772,120.81316,37.55314,13.15,13.15
1773,120.99269,37.535473,13.74,13.74
1774,121.17208,37.51754,14.69,14.69
1775,121.35136,37.49935,17.53,17.53
1776,121.53059,37.48091,20.63,20.63
1777,121.70963,37.462215,20.54,20.54
1778,121.88863,37.44326,19.12,19.12
1779,122.067406,37.42406,17.98,17.98
1780,122.246155,37.40461,15.57,15.57
1781,122.42474,37.384903,14.17,14.17
1782,122.603195,37.36494,13.2,13.2
1783,109.89914,38.27355,28.99,28.99
1784,110.08623,38.2719,36.86,36.86
1785,110.27268,38.269978,39.66,39.66
1786,110.45413,38.26779,32.08,32.08
1787,110.63735,38.265324,24.35,24.35
1788,110.82115,38.262585,24.37,24.37
1789,111.00444,38.259567,23.84,23.84
1790,111.187454,38.256283,25.47,25.47
1791,111.370735,38.252712,25.49,25.49
1792,111.55406,38.248875,25.26,25.26
1793,111.73686,38.244766,26.63,26.63
1794,111.920204,38.240376,25.65,25.65
1795,112.10348,38.235725,23.59,23.59
1796,112.286446,38.23078,21.28,21.28
1797,112.46982,38.22557,20.12,20.12
1798,112.65285,38.220104,20.63,20.63
1799,112.83573,38.21435,20.05,20.05
1800,113.01876,38.208324,17.14,17.14
1801,113.20174,38.202026,13.53,13.53
1802,113.38478,38.195457,7.29,7.29
1803,113.56771,38.188614,5.61,5.61
1804,113.75051,38.181503,4.37,4.37
1805,113.93328,38.17412,3.44,3.44
1806,114.11619,38.16646,3.07,3.07
1807,114.29893,38.158527,2.36,2.36
1808,114.481575,38.15033,2.29,2.29
1809,114.66431,38.14186,2.13,2.13
1810,114.84683,38.13312,1.47,1.47
1811,115.02933,38.12411,1.16,1.16
1812,115.211845,38.114826,1.04,1.04
1813,115.39442,38.10527,0.89,0.89
1814,115.57675,38.09545,0.78,0.78
1815,115.759125,38.085365,0.75,0.75
1816,115.94139,38.075012,0.73,0.73
1817,116.1236,38.06438,0.65,0.65
1818,116.30575,38.053486,0.6,0.6
1819,116.487854,38.042313,0.6,0.6
1820,116.66989,38.03089,0.65,0.65
1821,116.85184,38.019184,0.73,0.73
1822,117.0337,38.00722,0.72,0.72
1823,117.21551,37.994987,0.39,0.39
1824,117.39718,37.98249,0.36,0.36
1825,117.578835,37.969727,0.43,0.43
1826,117.76046,37.9567,0.38,0.38
1827,117.94194,37.943394,0.16,0.16
1828,118.12335,37.929836,0.1,0.1
1829,118.30469,37.916016,0.08,0.08
1830,118.485916,37.901928,0.07,0.07
1831,118.667015,37.887573,0.08,0.08
1832,118.84816,37.87296,0.09,0.09
1833,119.02916,37.85808,0.11,0.11
1834,119.20996,37.84294,0.14,0.14
1835,119.390785,37.82754,0.17,0.17
1836,119.57141,37.811882,0.25,0.25
1837,119.75208,37.79596,0.62,0.62
1838,119.93247,37.779774,1.13,1.13
1839,120.112885,37.763332,11.01,11.01
1840,120.29317,37.746628,11.93,11.93
1841,120.47338,37.72966,12.88,12.88
1842,120.65341,37.71244,13.2,13.2
1843,120.83339,37.694965,13.64,13.64
1844,121.013214,37.677223,14.92,14.92
1845,121.19293,37.659233,18.15,18.15
1846,121.37263,37.640984,20.94,20.94
1847,121.552124,37.622475,21.13,21.13
1848,121.73155,37.603718,19.62,19.62
1849,121.91077,37.584705,18.4,18.4
1850,122.08994,37.565437,16.22,16.22
1851,122.26896,37.54591,14.34,14.34
1852,122.44788,37.526134,13.28,13.28
1853,122.62668,37.506104,12.23,12.23
1854,109.903076,38.417393,35.5,35.5
1855,110.08847,38.415737,39.84,39.84
1856,110.271965,38.41381,31.41,31.41
1857,110.454994,38.41162,24.34,24.34
1858,110.638885,38.409138,24.21,24.21
1859,110.82282,38.406384,23.44,23.44
1860,111.006195,38.403366,24.73,24.73
1861,111.189926,38.400066,27.42,27.42
1862,111.37344,38.39648,28.21,28.21
1863,111.55696,38.39264,28.96,28.96
1864,111.74058,38.388504,26.94,26.94
1865,111.923965,38.38411,26.38,26.38
1866,112.107475,38.37943,25.52,25.52
1867,112.29081,38.374477,23.94,23.94
1868,112.474335,38.369255,21.41,21.41
1869,112.65786,38.36376,20.56,20.56
1870,112.84118,38.35799,18.69,18.69
1871,113.0246,38.351936,16.28,16.28
1872,113.20791,38.345615,12.14,12.14
1873,113.39119,38.339024,6.77,6.77
1874,113.5744,38.33216,5.17,5.17
1875,113.75781,38.32502,4.44,4.44
1876,113.94084,38.317608,3.75,3.75
1877,114.12398,38.30992,2.85,2.85
1878,114.30717,38.301968,2.65,2.65
1879,114.49017,38.293736,2.25,2.25
1880,114.67312,38.285236,2.04,2.04
1881,114.856155,38.276463,1.53,1.53
1882,115.03894,38.26742,1.34,1.34
1883,115.22192,38.25811,1.15,1.15
1884,115.40476,38.248524,0.91,0.91
1885,115.587425,38.238667,0.75,0.75
1886,115.7701,38.228542,0.68,0.68
1887,115.9527,38.21814,0.67,0.67
1888,116.13527,38.207478,0.67,0.67
1889,116.31777,38.196545,0.71,0.71
1890,116.500206,38.18534,0.64,0.64
1891,116.682495,38.173866,0.62,0.62
1892,116.86479,38.162125,0.46,0.46
1893,117.04707,38.15012,0.36,0.36
1894,117.2292,38.137844,0.41,0.41
1895,117.41127,38.125305,0.44,0.44
1896,117.59325,38.11249,0.36,0.36
1897,117.77515,38.09942,0.21,0.21
1898,117.956955,38.08608,0.19,0.19
1899,118.13876,38.072464,0.17,0.17
1900,118.32037,38.058594,0.15,0.15
1901,118.50197,38.044456,0.13,0.13
1902,118.683426,38.030056,0.15,0.15
1903,118.86487,38.015385,0.2,0.2
1904,119.046165,38.000454,0.28,0.28
1905,119.22738,37.98526,0.36,0.36
1906,119.40848,37.96981,0.56,0.56
1907,119.58945,37.954094,1.04,1.04
1908,119.77042,37.93811,1.54,1.54
1909,119.95126,37.921875,11.5,11.5
1910,120.13194,37.905373,12.5,12.5
1911,120.31256,37.88861,12.86,12.86
1912,120.49309,37.871582,13.04,13.04
1913,120.673416,37.854305,13.49,13.49
1914,120.85379,37.836765,15.45,15.45
1915,121.033936,37.818966,19.01,19.01
1916,121.21397,37.800915,21.64,21.64
1917,121.39389,37.782597,22,22
1918,121.573784,37.764027,20.43,20.43
1919,121.7535,37.745205,18.89,18.89
1920,121.93307,37.72612,16.8,16.8
1921,122.11256,37.70678,14.3,14.3
1922,122.29191,37.68719,13.37,13.37
1923,122.471146,37.66734,12.77,12.77
1924,122.6502,37.647247,12.27,12.27
1925,109.90109,38.561226,31.99,31.99
1926,110.09065,38.55957,29.19,29.19
1927,110.27124,38.557636,25.55,25.55
1928,110.457565,38.555424,26.03,26.03
1929,110.64041,38.55295,24.79,24.79
1930,110.824005,38.550182,25.18,25.18
1931,111.00794,38.547146,26.8,26.8
1932,111.19223,38.543835,30.26,30.26
